id_projeto,situacao,score_temporal_v2,desc_nome,sistema_resp,natureza_intervencao,especie_intervencao,atraso_observavel_dias,faixa_temporal_v2,score_financeiro_v2,valor_planejado_utilizavel_total,financeiro_comparavel_v2,faixa_financeira_v2,motivo_financeiro,score_fisico_v2,fisico_calculavel_v2,motivo_calculabilidade,percentual_numerico,progresso_linear_esperado,score_situacao_v2,fisico_esperado_v2,tem_temporal,tem_situacao,tem_financeiro,tem_fisico,qtd_componentes_esperados,qtd_componentes_disponiveis,ipi_completo_v2,motivo_completude,ipi_v2,ipi_v2_exibicao,prioridade_A_ipi_v2_estrito,calculavel_A,calculavel_B,prioridade_B_3_componentes,calculavel_C,prioridade_C_2_componentes,tem_temporal_final,tem_situacao_final,tem_financeiro_final,ipi_final_calculavel,ipi_final,contrib_temporal_ipi,contrib_situacao_ipi,contrib_financeiro_ipi,ipi_final_por_pesos,motivo_ipi_final,sinal_fisico_disponivel,posicao_ipi_final,qtd_pins,qtd_pins_coordenada_completa,qtd_pins_validos_sc,qtd_pins_invalidos_ou_fora_sc,qualidade_localizacao,tem_ponto_representativo,indice_pin_representativo,latitude_representativa,longitude_representativa,soma_distancias_medoide_km,apto_localizacao_rota,id_local,id_tarefa,tempo_servico_min,premio_ipi,qtd_projetos_coordenada,coordenada_exclusiva,coordenada_compartilhada,apta_rota_automatica_v1,classe_uso_espacial_v1
127554.42-41,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,107294.25,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2576,1,1,1,0,localizacao_valida,True,0.0,-27.5479900238133,-49.52966,0.0,True,L0827,P_127554.42-41,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127555.42-97,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,45154.06,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2577,1,1,1,0,localizacao_valida,True,0.0,-27.0009800228804,-49.6495,0.0,True,L1791,P_127555.42-97,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127557.42-88,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,75105.98,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2578,1,1,1,0,localizacao_valida,True,0.0,-27.6514000239895,-49.62916,0.0,True,L0624,P_127557.42-88,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127558.42-23,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,84025.25,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2579,1,1,1,0,localizacao_valida,True,0.0,-27.071710023001,-49.73745,0.0,True,L1623,P_127558.42-23,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127560.42-16,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,82574.93,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2580,1,1,1,0,localizacao_valida,True,0.0,-27.0800600230152,-49.81923,0.0,True,L1594,P_127560.42-16,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127563.42-52,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,96863.33,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2581,1,1,1,0,localizacao_valida,True,0.0,-27.0890300230305,-49.74635,0.0,True,L1581,P_127563.42-52,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127564.42-08,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001474/2011-97,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,52305.7,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2582,1,1,1,0,localizacao_valida,True,0.0,-27.0829100230201,-48.90524,0.0,True,L1593,P_127564.42-08,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127566.42-99,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,135833.82,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2583,1,1,1,0,localizacao_valida,True,0.0,-28.8422200260134,-49.48472,0.0,True,L0113,P_127566.42-99,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127567.42-34,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,77447.55,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2584,1,1,1,0,localizacao_valida,True,0.0,-27.0779300230116,-49.67081,0.0,True,L1612,P_127567.42-34,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127568.42-80,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2585,1,1,1,0,localizacao_valida,True,0.0,-27.2114000232392,-52.2196,0.0,True,L1295,P_127568.42-80,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127569.42-25,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001452/2011-27,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,28118.2,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2586,1,1,1,0,localizacao_valida,True,0.0,-27.1883000231998,-49.4913,0.0,True,L1360,P_127569.42-25,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127570.42-72,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,54302.13,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2587,1,1,1,0,localizacao_valida,True,0.0,-27.0944000230397,-49.68417,0.0,True,L1564,P_127570.42-72,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127571.42-18,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,67446.59,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2588,1,1,1,0,localizacao_valida,True,0.0,-27.3917900235469,-49.5552,0.0,True,L0999,P_127571.42-18,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127572.42-63,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001475/2011-31,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,55162.83,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2589,1,1,1,0,localizacao_valida,True,0.0,-27.078180023012,-49.67265,0.0,True,L1607,P_127572.42-63,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127573.42-09,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2590,1,1,1,0,localizacao_valida,True,0.0,-27.1547000231425,-53.8252,0.0,True,L1430,P_127573.42-09,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127575.42-00,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,14707.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2591,1,1,1,0,localizacao_valida,True,0.0,-27.2979200233868,-49.61219,0.0,True,L1124,P_127575.42-00,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127582.42-10,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2592,1,1,1,0,localizacao_valida,True,0.0,-27.1135000230723,-53.7144,0.0,True,L1525,P_127582.42-10,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127584.42-00,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.000734/2011-15,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,109661.21,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2593,1,1,1,0,localizacao_valida,True,0.0,-28.3179100251244,-49.08711,0.0,True,L0337,P_127584.42-00,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127587.42-47,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2594,1,1,1,0,localizacao_valida,True,0.0,-27.1411000231193,-53.7483,0.0,True,L1461,P_127587.42-47,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127592.42-76,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,13111.11,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2595,1,1,1,0,localizacao_valida,True,0.0,-27.3824000235309,-49.54489,0.0,True,L1014,P_127592.42-76,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127593.42-11,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10291.99,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2596,1,1,1,0,localizacao_valida,True,0.0,-27.072300023002,-53.6635,0.0,True,L1620,P_127593.42-11,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127596.42-58,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,55158.11,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2597,1,1,1,0,localizacao_valida,True,0.0,-27.3527500234803,-49.56575,0.0,True,L1048,P_127596.42-58,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127599.42-94,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,89246.48,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2598,1,1,1,0,localizacao_valida,True,0.0,-27.2894900233724,-49.5454,0.0,True,L1144,P_127599.42-94,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127600.42-55,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2599,1,1,1,0,localizacao_valida,True,0.0,-27.1697000231681,-51.7061,0.0,True,L1397,P_127600.42-55,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127602.42-46,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,58790.12,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2600,1,1,1,0,localizacao_valida,True,0.0,-27.3212400234265,-49.64369,0.0,True,L1077,P_127602.42-46,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127604.42-37,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2601,1,1,1,0,localizacao_valida,True,0.0,-27.3341000234485,-51.8063,0.0,True,L1064,P_127604.42-37,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127605.42-82,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,89973.5,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2602,1,1,1,0,localizacao_valida,True,0.0,-27.3206500234255,-49.63923,0.0,True,L1078,P_127605.42-82,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127608.42-19,Cadastrada,20,Sedec - Recuperação de Infraestrutura afetada por desastre 59050.001454/2011-16,CIPI,Obra,Recuperação,167.0,1_a_167_dias,20.0,90690.76,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2604,1,1,1,0,localizacao_valida,True,0.0,-27.3763100235205,-49.61503,0.0,True,L1031,P_127608.42-19,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
127609.42-64,Cadastrada,20,Sedec - Execução de obras e serviços em áreas de risco de desastres com caráter preventivo que visem evitar ou reduzir os danos decorrentes de possíveis desastres 59000.000652/2000-03,CIPI,Obra,Construção,167.0,1_a_167_dias,20.0,10292.0,True,ate_P25,05_com_investimento_utilizavel,,,,,,0,False,True,True,True,False,3,3,True,completo,13.333333333333334,13.33,13.333333333333334,True,True,13.333333333333334,True,10.0,True,True,True,True,13.333333333333334,6.666666666666666,0.0,6.666666666666666,13.333333333333332,calculavel,False,2605,1,1,1,0,localizacao_valida,True,0.0,-27.1293000230992,-51.0183,0.0,True,L1497,P_127609.42-64,45.0,13.333333333333334,1,True,False,True,rota_automatica_v1
